APOGEE_ID,RA,DEC,evstate,J,H,K,TEFF,LOGG,ALPHA_M,C_FE,C_N,MG_MN,MN_O,CI_FE,N_FE,O_FE,MG_FE,SI_FE,FE_H,GAIA_PHOT_G_MEAN_MAG,GAIA_PHOT_BP_MEAN_MAG,GAIA_PHOT_RP_MEAN_MAG
2M19570675+4028151,299.2781,40.4709,1,9.056,8.46,8.363,4646.155,2.5828898,0.113929,0.08058798,3.719926E-4,0.2733277,-0.27934098,0.11816999,0.08021599,0.16687499,0.16086169,0.118332,-0.26737154,10.734491,11.345167,10.013989
2M19570851+4037099,299.2855,40.6194,1,11.32,10.721,10.559,4790.6587,2.927466,-0.03315322,0.035245,-0.178915,-0.005541295,0.07662899,-0.013964996,0.21416,-0.055615,0.015472695,-0.007901996,0.16568846,13.237935,13.902541,12.422105
2M19570980+4734417,299.2908,47.5783,1,11.36,10.857,10.738,5033.339,3.067037,0.04033,0.030010015,-0.11216,0.15712568,-0.212921,-0.04779899,0.14217001,0.14234501,0.0865497,0.045674026,-0.34784156,13.00443,13.581024,12.295589
2M19571102+4125046,299.2959,41.418,2,11.462,10.916,10.782,4949.843,2.9109988,-0.033030972,-0.08429,-0.48077002,-0.12923327,0.18351099,-0.19886999,0.39648002,-0.083267,-0.028989285,4.8699975E-4,0.28734845,13.324252,13.959406,12.516078
2M19571127+4044440,299.297,40.7456,1,10.48,9.951,9.833,4896.452,2.947808,0.052938,0.032487005,-0.059345007,0.13830268,-0.191911,-0.024558991,0.09183201,0.13601501,0.0824067,0.032411993,-0.35286155,12.121897,12.695261,11.423603
2M19571477+4024579,299.3116,40.4161,2,10.741,10.212,10.08,4899.3413,2.7005498,-0.02121,0.017098099,-0.32187194,-0.08353329,0.11557499,-0.038212992,0.33897004,-0.038230993,-0.0061892867,0.02180101,0.16192845,12.52387,13.150527,11.778216
2M19571782+4022206,299.3243,40.3724,1,10.63,9.984,9.847,4638.8496,2.6613183,0.014004998,0.053775012,-0.427575,-0.104447305,0.19420639,-0.027393997,0.48135,-8.724034E-4,0.08888668,0.008558005,0.32421845,12.603813,13.348438,11.777467
2M19572159+4354262,299.34,43.9073,1,11.221,10.639,10.541,4834.6143,3.0288672,-0.0054829996,-0.006278001,-0.26585802,-0.0318103,0.106525,-0.081092,0.25958002,-0.033937998,0.0407767,-0.0019650012,0.10560845,13.0272255,13.680376,12.266295
2M19572343+4054357,299.3477,40.9099,2,10.723,10.249,10.111,5098.8784,2.5743551,0.025157,0.13754,-0.31975,0.08924171,9999.957,0.183,0.45729,-9999.99,0.056105703,0.022154003,-0.29674155,12.39356,12.974741,11.684595
2M19572548+4032141,299.3562,40.5373,1,11.493,10.863,10.736,4622.6934,2.6318648,0.013004001,0.057154983,-0.312025,-0.10124728,0.13890398,0.014867961,0.36918,0.03852001,0.0761767,0.04611799,0.27911845,13.495758,14.232922,12.672246
2M19572909+4411354,299.3712,44.1932,1,10.306,9.691,9.524,4666.9316,2.8306255,-0.012735,0.0260365,-0.40660346,-0.15900731,0.17878562,-0.101579994,0.43263996,-0.014491618,0.0052866936,0.005490005,0.26640844,12.115495,12.803784,11.338701
2M19573585+4020004,299.3994,40.3335,1,11.302,10.69,10.556,4757.7275,2.602777,0.063478,0.055307,-0.017038003,0.1373977,-0.10698101,0.053522006,0.072345,0.09406501,0.1244817,0.060044006,-0.24247155,13.278997,13.991447,12.462865
2M19573860+4046098,299.4108,40.7694,1,11.108,10.516,10.389,4839.964,2.9393346,-0.0257418,-0.063867,-0.322463,-0.0420013,0.13385099,-0.13774401,0.258596,-0.069678,0.022171699,-0.010325,0.068466455,12.906874,13.563032,12.146323
2M19574303+4437216,299.4293,44.6227,1,8.909,8.408,8.208,4923.556,2.6219106,-0.021298,-0.068448,-0.363157,-0.0824184,0.076923095,-0.18112099,0.294709,-0.028499998,-0.0339953,-0.015793998,0.07194545,10.681782,11.344191,9.925298
2M19574617+4557008,299.4424,45.9502,1,11.106,10.533,10.396,4831.025,3.080505,-0.0248962,-0.039620012,-0.2012,0.017121702,0.08502201,-0.13914001,0.16157998,-0.07445701,0.0276867,-0.0042220056,0.10986845,12.91018,13.573585,12.143935
2M19574700+4349172,299.4458,43.8215,1,10.171,9.653,9.513,5036.087,2.8443513,0.016823001,-0.0048970133,-0.262657,0.07369371,-0.0013070107,-0.085479006,0.25776,-0.035989,0.036397696,0.019658,-0.19069155,11.846404,12.444335,11.128456
2M19574783+4545583,299.4493,45.7662,1,8.738,8.148,8.018,4782.962,2.8788438,-0.019567002,-0.059006996,-0.33306998,-0.039509296,0.058787994,-0.122557,0.274063,-0.028385997,-0.009107299,-0.004422996,0.06485445,10.410235,11.02156,9.695847
2M19574860+4028346,299.4525,40.4763,2,10.979,10.428,10.285,4913.273,2.650018,-0.03418957,0.10976201,-0.239797,-0.028963298,0.059693,0.060810994,0.349559,-0.049604002,-0.018874299,-0.008953001,0.05071545,12.778583,13.432209,12.016779
2M19575324+4404288,299.4719,44.0747,1,11.233,10.679,10.553,4823.3115,3.2545993,-0.029129501,0.03744501,-0.31861502,-0.112727284,0.13454098,-0.032251,0.35606003,-0.045676976,-0.023863286,0.0043640137,0.36415845,13.053465,13.713405,12.28687
2M19580014+4104422,299.5006,41.0784,1,9.283,8.762,8.595,4790.9136,2.5876603,0.03041,0.00787589,-0.1850541,0.07330871,0.008055985,0.018506989,0.19292998,0.0015579909,0.08292268,0.013664991,-0.21880154,11.062838,11.699914,10.325699
2M19580029+4042030,299.5012,40.7008,1,11.178,10.59,10.465,4860.6553,2.884199,-0.017353,-0.053296994,-0.300277,-0.007922702,0.031099997,-0.134,0.24698,-0.028116997,-0.0049397014,-0.011443999,-0.058950547,12.99804,13.650339,12.232939
2M19580667+4044162,299.5278,40.7379,2,9.541,9.035,8.86,4870.7344,2.4930687,-0.0136440005,-0.027604997,-0.221383,-0.023088299,0.043003,-0.165012,0.19377801,-0.030395001,-0.0104803,0.0045270026,-0.04824555,11.327647,11.971037,10.581633
2M19580824+4407412,299.5344,44.1281,1,10.017,9.445,9.37,4892.3135,2.977963,0.012959,-0.069637,-0.317399,0.020581698,0.013527002,-0.17095801,0.247762,-0.00843,0.0256787,-2.000481E-6,-0.04019455,11.645021,12.23356,10.939051
2M19581134+4334408,299.5473,43.578,1,11.304,10.707,10.617,4650.547,2.7574515,-0.012213001,0.064441994,-0.10238798,-0.0072851777,0.0198282,-0.0047290027,0.16682997,-0.0070352107,0.005507812,-0.03926701,0.14196846,13.174369,13.851015,12.3954735
2M19581263+4733491,299.5526,47.5636,1,11.391,10.735,10.629,4802.187,3.0057583,0.170809,0.16575,0.094365,0.34168768,-0.34188098,0.14331,0.071384996,0.250745,0.2505517,0.143142,-0.24861155,13.096979,13.728586,12.346411
2M19581293+4600436,299.5539,46.0121,2,10.874,10.366,10.212,5128.1147,2.8254325,-0.0269057,-0.13069,-0.43044996,0.022320703,9999.928,-0.26450998,0.29975998,-9999.99,-0.040143304,-0.020512298,-0.05751355,12.734443,13.398333,11.961473
2M19581574+4421131,299.5656,44.3536,1,10.519,9.921,9.793,4830.727,2.8398778,-0.017937,-0.090747,-0.30440897,0.010228701,-0.0084500015,-0.16362801,0.21366198,-0.016416002,-0.014637303,-0.033360403,-0.054991547,12.276072,12.924352,11.525483
2M19581685+4719199,299.5702,47.3222,2,11.506,10.938,10.827,4872.549,2.5402658,0.017527,0.039603997,-0.15943901,-0.028464504,0.049440317,-0.024052002,0.199043,-0.013671316,0.007304497,0.026935,-0.062986545,13.406421,14.071944,12.623767
2M19581743+4033213,299.5726,40.5559,2,11.137,10.639,10.513,4947.705,2.5270324,-0.017886002,-0.08491099,-0.33932,-0.025150292,-0.005020909,-0.182711,0.25440902,-0.011828095,-0.041999295,0.0055080056,-0.09331855,12.946922,13.582145,12.194904
2M19581855+4029546,299.5773,40.4985,1,11.368,10.746,10.671,4807.5825,2.9103827,-0.0378865,-0.051138997,-0.202633,-0.055369295,0.069827,-0.120886,0.151494,-0.033145003,-0.0186873,-0.061270997,0.048611447,13.239984,13.919744,12.453584
2M19582321+4042575,299.5967,40.716,1,10.823,10.188,10.06,4735.6016,2.6750722,-0.003199,-0.080787994,-0.36735198,-0.035632096,0.006455593,-0.19065599,0.286564,0.034705006,0.005528502,-0.023913894,0.08398445,12.704985,13.390938,11.914677
2M19582368+4728385,299.5987,47.4774,2,9.806,9.215,9.097,4759.412,2.4711227,-0.0261329,-0.008224994,-0.26438498,-0.10330829,0.12098599,-0.11717,0.25616,-0.043853,-0.026175298,-0.0011589974,0.09921845,11.607155,12.267079,10.849721
2M19582620+4034116,299.6092,40.5699,1,11.47,10.887,10.726,4660.682,2.4809728,0.043723002,0.031717002,-0.133673,0.14343971,-0.14581102,9.960979E-4,0.16539,0.091045,0.0886737,0.027289003,-0.12971155,13.416335,14.122119,12.609254
2M19583815+4519019,299.659,45.3172,1,10.082,9.511,9.38,4859.786,2.9494863,-0.0353424,-0.059881993,-0.284166,-0.0776373,0.081484996,-0.202066,0.22428402,-0.067219,-0.0633713,-0.006562993,0.05328045,11.904198,12.56649,11.143205
2M19583851+4418403,299.6605,44.3112,2,10.028,9.532,9.386,4911.224,2.679936,-0.018248,-0.0468327,-0.31916103,-0.019053997,0.0842847,-0.068422705,0.27232832,-0.0657327,-5.0199963E-4,-0.023899201,-0.01017955,11.788106,12.410769,11.056906
2M19583918+4422341,299.6633,44.3762,1,11.194,10.631,10.521,4900.9707,3.10708,-0.0026580002,-0.040726,-0.23979801,0.009107787,-0.019080997,-0.06914901,0.199072,0.007991999,-0.00198121,0.0036449991,-0.05718855,12.926609,13.54878,12.190494
2M19584267+4546273,299.6778,45.7743,1,10.078,9.479,9.333,4654.11,2.761101,-0.0257514,0.008092001,-0.26794803,-0.0574798,0.09217399,-0.04127501,0.27604002,-0.020630002,0.014064193,0.001876995,0.17344846,12.052485,12.778109,11.245203
2M19585346+4404320,299.7228,44.0756,1,10.99,10.391,10.295,4898.454,2.9186995,0.047170997,0.033253998,-0.101936,0.11308771,-0.20123103,0.023737997,0.13519,0.15123501,0.063091695,0.042051002,-0.27100155,12.659499,13.261432,11.935153
2M19585810+4504412,299.7421,45.0781,2,9.687,9.086,9.031,4906.142,2.5103068,0.021917,-0.0043869913,-0.184267,0.028945722,-0.028646022,-0.071234986,0.17988001,0.019810006,0.020109706,0.031000003,-0.12894155,11.508127,12.173792,10.744563
2M19590667+4606353,299.7778,46.1098,1,9.644,9.12,9.032,4972.0205,3.1012323,0.010570999,-0.07565099,-0.276851,0.021545708,-0.024517015,-0.13123,0.20120001,0.033391014,0.030419707,0.015952006,-0.21579155,11.188919,11.737981,10.50852
2M19591150+4054452,299.7979,40.9126,2,11.081,10.545,10.399,5002.4854,2.8097475,-0.0271191,0.0055350065,-0.394635,-0.1469033,0.167314,-0.09523001,0.40017,-0.05155,-0.031139314,0.001737982,0.25545844,12.959414,13.640384,12.176778
2M19592216+4556265,299.8424,45.9407,1,11.465,10.932,10.838,4892.875,3.1394665,4.4099987E-4,-0.0010106992,-0.209292,0.002274707,0.025123995,-0.039185695,0.2082813,0.0082943,0.035693,0.0123263,-0.004453851,13.3112955,13.94114,12.559929
2M19592253+4511259,299.8439,45.1905,2,9.431,8.831,8.711,4916.897,2.5530653,-0.012789,-0.046851,-0.34664202,-0.039387293,0.061937995,-0.11285899,0.299791,-0.036709003,-0.014158301,0.021182999,-0.06500655,11.283158,11.977748,10.498126
2M19592289+4408304,299.8454,44.1418,2,10.188,9.628,9.465,4825.431,2.522375,-0.008191001,0.0016530044,-0.21660201,-0.026133196,0.079778,-0.023422994,0.21825501,-0.04976,0.0038848035,0.015076006,-0.037215553,11.986874,12.648286,11.224154
2M19592808+4048209,299.867,40.8058,1,9.894,9.333,9.245,4899.6226,2.9944801,-0.0020090006,-0.032208998,-0.242921,-0.045848295,0.052364998,-0.144078,0.210712,-0.048412997,-0.041896295,-0.0119699985,-0.04512955,11.571238,12.178409,10.851243
2M19593004+4350259,299.8752,43.8405,2,10.345,9.712,9.621,4950.9404,2.5781126,-0.0252796,-0.138273,-0.46563998,-0.015593298,0.036853,-0.245033,0.32736698,-0.062035,-0.0407753,-0.0023310035,-0.039795548,12.1133585,12.768841,11.356534
2M19593804+4406272,299.9085,44.1076,1,10.578,9.937,9.808,4593.8945,2.686571,0.011326,0.0662,-0.073440015,-8.022785E-4,0.02846399,0.051418006,0.13964002,0.025551006,0.053212717,-4.259944E-4,0.15052845,12.537274,13.215537,11.696626
2M19593990+4351454,299.9163,43.8626,1,10.956,10.36,10.25,4732.9697,2.9119425,0.033242002,-0.0137990005,-0.057930004,0.0714037,-0.048275,-0.105572,0.044131003,0.065486,0.088614695,0.017671,0.028340451,12.817955,13.516192,12.0238495
2M19594811+4350461,299.9505,43.8461,1,10.134,9.579,9.441,4832.073,2.8849485,-0.011524001,-0.033487998,-0.258264,-0.035876296,0.007646993,-0.074206,0.224776,0.012208998,-0.016020305,0.016950998,-0.065053545,11.893667,12.543747,11.138907
2M20000121+4433034,300.0051,44.5509,2,9.597,9.079,8.931,4895.504,2.5613499,0.0010100007,-0.095209,-0.29775,-0.055349298,0.028315999,-0.148589,0.202541,0.014458001,-0.012575299,0.036534,-0.06421155,11.377881,12.02692,10.628479
2M20001037+4532079,300.0432,45.5355,1,9.711,9.185,9.038,4834.184,2.9459515,-0.023023002,-0.017697003,-0.32228598,-0.0989797,0.0812124,-0.064229995,0.30458897,-0.009626001,-0.0273933,0.0061169975,0.058925454,11.477739,12.123937,10.728893
2M20001352+4618082,300.0564,46.3023,1,9.822,9.281,9.152,4831.3867,2.8202329,-0.0036690012,-0.033074,-0.293955,-0.047276296,0.038149994,-0.110989,0.260881,0.001629997,-0.007496305,0.0047779977,-0.060247548,11.587288,12.231489,10.839838
2M20001672+4428407,300.0697,44.478,1,9.431,8.921,8.783,4767.675,3.035329,-0.015104001,0.05636099,-0.29350904,-0.05984032,0.108995005,0.013271391,0.34987003,-0.0046110004,0.044543684,-0.029321998,0.23546845,11.10402,11.713381,10.389796
2M20003730+4426278,300.1555,44.4411,1,10.326,9.819,9.699,4842.5103,3.1262395,0.054842003,0.045308996,-0.26920798,0.1608757,-0.073841,0.036717996,0.314517,0.051373996,0.13840869,0.027245995,-0.066320546,11.890555,12.451905,11.208891
2M20003770+4513552,300.1571,45.232,1,11.299,10.742,10.597,4809.5493,3.0921376,0.0059130006,0.070706025,-0.250324,-0.0669103,0.1146514,-0.021520987,0.32103002,-0.017017394,0.030723706,0.011192009,0.20150845,13.202493,13.903213,12.404757
2M20003789+4439288,300.1579,44.658,1,8.549,7.975,7.81,4533.0825,2.638455,0.034047,0.111432,-0.19547804,-0.015467316,0.06830901,0.014680997,0.30691004,0.05220498,0.105046675,0.039037988,0.24638845,10.381461,11.073802,9.613169
2M20003877+4359345,300.1616,43.9929,1,11.33,10.755,10.618,4835.4766,3.1563714,-0.021765001,-0.054344982,-0.46639502,-0.12476128,0.13809797,-0.1677,0.41205004,-0.02530399,-0.011967301,-0.0012280047,0.30857846,13.174754,13.857591,12.388561
2M20004295+4349593,300.179,43.8332,1,11.058,10.505,10.399,4965.9146,3.0125895,0.027775,-0.010530025,-0.15684001,0.08555171,-0.106786996,-0.059163004,0.14630999,0.072500974,0.051265687,0.01936397,-0.32406154,12.7774725,13.396629,12.034514
2M20004943+4458535,300.206,44.9815,2,9.1,8.557,8.445,4999.1763,2.7086248,-0.033545658,-0.059523996,-0.4289,-0.0055232905,0.017543998,-0.15998401,0.369376,-0.07601701,-0.0639963,-4.5999885E-4,0.04580545,10.812405,11.450306,10.075977
2M20005265+4538462,300.2194,45.6462,2,9.315,8.837,8.716,5136.477,2.988782,-0.044649,-0.174282,-0.53842,-0.048787296,9999.956,-0.24417199,0.364138,-9999.99,-0.082571305,-0.024787597,-0.02626355,10.914843,11.495571,10.218575
2M20011083+4418209,300.2951,44.3058,2,9.782,9.289,9.172,5034.657,2.7481308,-0.016106,-0.112689994,-0.51079994,-0.10914329,10000.066,-0.21381,0.39810997,-9999.99,-0.032781295,0.015374996,0.11793845,11.404594,11.9924965,10.706954
2M20011197+4425370,300.2999,44.427,1,11.301,10.704,10.591,4705.956,3.0241292,-0.005958,0.08671799,-0.13650203,-0.022687286,0.077851266,0.0029309988,0.22322002,-0.008737296,0.046426684,-0.0155625045,0.31331846,13.077198,13.742548,12.308455
2M20011317+4609482,300.3049,46.1634,1,8.844,8.334,8.244,4884.054,2.9112005,0.02846,0.014024198,-0.1555458,0.10935372,-0.065495014,0.039689988,0.16957,0.0103189945,0.0541777,0.028059006,-0.29457155,10.436771,11.001984,9.756831
2M20011607+4541346,300.317,45.693,2,7.637,7.203,7.069,5004.637,2.9766726,-0.05982,-0.058423996,-0.426224,-0.1409973,0.11703601,-0.14732,0.3678,-0.067527,-0.0914883,-0.007977992,0.14620845,9.229963,9.794199,8.557037
2M20011735+4439452,300.3223,44.6626,2,9.27,8.785,8.649,4958.3467,2.8576326,-0.0411892,0.0019280016,-0.410552,-0.1456593,0.166441,-0.076042,0.41248,-0.050506994,-0.029725298,-0.017369896,0.18934844,10.872478,11.444621,10.186076
2M20012021+4419319,300.3342,44.3256,1,11.334,10.751,10.622,4708.0654,2.9990869,-0.019974,0.0049567968,-0.14757322,0.0313437,0.024517998,-0.054337993,0.15253001,-0.020715997,0.0351457,-0.04602799,0.17845845,13.1643715,13.832791,12.387037
2M20012061+4427154,300.3359,44.4543,1,11.288,10.757,10.64,4968.9165,3.1904752,-0.0057970006,0.012479905,-0.10316309,0.028390706,0.12562299,-0.0019489974,0.115643,-0.117341995,0.036671706,-0.04898399,-0.07278855,12.899222,13.478016,12.194784
2M20012431+4402231,300.3513,44.0398,1,10.23,9.652,9.545,4823.0166,2.770487,0.043193996,-0.026943982,-0.161324,0.0828787,-0.027004004,-0.035202995,0.13438001,0.02984801,0.08572271,0.054477006,-0.19571155,11.924767,12.544341,11.191661
2M20013292+4416008,300.3872,44.2669,1,11.208,10.572,10.451,4663.768,2.804914,-0.0021839999,0.0283968,-0.2424032,-0.02478829,0.05634129,0.025628194,0.2708,0.0011596978,0.032712698,-0.010793105,0.14907846,13.095141,13.799082,12.292573
2M20013827+4604468,300.4095,46.0797,2,7.88,7.347,7.254,4876.5835,2.6698906,-0.0323744,-0.026018001,-0.304718,-0.07765029,0.086187,-0.11225001,0.2787,-0.052191004,-0.0436543,-0.0058002025,0.053338453,9.51614,10.039272,8.790363
2M20014398+4418389,300.4333,44.3108,2,9.242,8.738,8.624,5028.3613,2.7100816,-0.028265301,-0.08921899,-0.36285198,-0.053665303,0.040933006,-0.194867,0.273633,-0.05256,-0.0652923,-0.0049079955,-0.07211055,10.7786255,11.3368225,10.100801
2M20014528+4359023,300.4387,43.984,1,11.337,10.754,10.63,4771.5967,2.986658,-0.007173,0.023413807,-0.2580332,-0.007992297,0.0520451,1.6700476E-4,0.281447,-0.009104095,0.034948707,-0.014032096,0.09902145,13.093944,13.73826,12.336054
2M20015247+4504200,300.4687,45.0722,2,9.872,9.322,9.186,4898.9087,2.595897,-0.017420001,-0.02936,-0.34245503,-0.0727143,0.09056701,-0.11569501,0.31309503,-0.04086,-0.0230073,0.011371002,0.03795845,11.628,12.282761,10.874216
2M20015507+4543192,300.4795,45.722,1,9.093,8.458,8.34,4631.1846,2.5758169,0.013919,0.035135996,-0.110532,0.003305696,-0.031892,0.002874896,0.145668,0.034980997,0.0063946918,0.033388995,-0.084426545,10.868442,11.536343,10.108379
2M20015727+4403057,300.4886,44.0516,1,9.898,9.352,9.203,4796.6655,2.6797936,0.011422999,-0.065614,-0.26632398,0.033189707,-0.04075101,-0.112809986,0.20071,0.029235005,0.021673702,0.016062006,-0.14291155,11.583556,12.1933155,10.859978
2M20015744+4553594,300.4893,45.8998,1,11.223,10.645,10.473,4749.532,2.9304307,-0.0290964,0.0044631064,-0.28673688,-0.1104254,0.170249,-0.042909995,0.29119998,-0.062805,-0.0029813945,-0.0023749918,0.23317845,13.128392,13.835838,12.325615
2M20015996+4415542,300.4998,44.2651,1,10.577,10.028,9.876,4847.344,2.8713973,0.003858,-0.08958401,-0.33828402,0.016660713,0.004581988,-0.082959995,0.24870001,-0.005223997,0.016018704,0.011257004,-0.04847555,12.3138685,12.943191,11.572403
2M20020328+4442573,300.5137,44.7159,1,10.856,10.295,10.176,4929.116,3.0411515,-0.0026360005,-0.033239998,-0.264177,-0.012595296,0.071478,-0.13077301,0.230937,-0.047478005,0.011404701,0.026790999,0.02044645,12.58847,13.222204,11.844164
2M20022283+4509211,300.5951,45.1559,1,10.394,9.867,9.711,4914.1104,3.0900807,0.004731998,-0.022020996,-0.281816,-0.025692292,0.0011809915,-0.041467994,0.259795,0.051803,0.0272917,0.007154003,-0.11067155,12.161662,12.769985,11.409618
2M20022500+4557368,300.6042,45.9602,2,9.966,9.464,9.304,5028.3643,2.707275,-0.0406009,-0.074064404,-0.38314,0.0022270977,0.02989459,-0.1468544,0.3090756,-0.104034394,-0.071912706,-0.0097044,-0.00921775,11.717503,12.348876,10.976403
2M20022644+4431291,300.6102,44.5248,1,11.106,10.533,10.355,4729.0737,2.8174357,0.009215001,0.043938,-0.169676,0.019226704,0.011130996,-0.013876001,0.213614,0.03387,0.0642277,0.015857998,0.0116114495,12.943317,13.619533,12.165404
2M20023604+4511595,300.6502,45.1999,1,10.526,9.957,9.803,4824.539,2.6842432,0.122999,0.10966995,0.16679296,0.30185765,-0.38787094,0.10373998,-0.057123005,0.23687497,0.15086168,0.07960197,-0.55832154,12.386953,13.053073,11.611219
2M20023887+4455347,300.662,44.9263,1,8.982,8.401,8.29,4695.4355,2.7065415,0.039135,-0.021878,-0.12204501,0.1001087,-0.067351,-0.032154996,0.100167006,0.047402,0.080159694,0.005377002,-0.03746855,10.711383,11.337612,9.98275
2M20024021+4420024,300.6676,44.334,1,9.299,8.726,8.57,4675.01,2.5824618,0.0011550002,-0.049882997,-0.41513503,-0.0943663,0.133552,-0.119928,0.36525202,-0.013752997,0.025432706,-0.013119996,0.09625645,11.08346,11.749138,10.329046
2M20024774+4430121,300.6989,44.5034,1,9.622,9.021,8.86,4655.5,2.4897285,0.203869,0.12127,0.013054013,0.45534772,-0.417671,0.16738999,0.10821599,0.25988498,0.2975617,0.17640197,-0.41296154,11.366812,12.013348,10.622159
2M20025246+4442141,300.7186,44.7039,1,11.423,10.753,10.572,4563.8843,2.8674731,0.044472,-0.018550009,-0.15692002,0.078787684,0.07862401,-0.14204001,0.13837,0.010929972,0.16834167,-1.0100007E-4,0.44827846,13.54138,14.360571,12.660269
2M20030178+4516164,300.7575,45.2712,2,8.359,7.807,7.667,4726.1187,2.4552374,0.011900999,0.052890994,-0.20448303,-0.012702301,0.019324005,0.033671997,0.25737402,0.017635994,0.024257697,0.0057289973,0.054528452,10.10026,10.744681,9.364469
2M20030374+4445205,300.7656,44.7557,1,9.733,9.216,9.105,4907.0117,3.0361187,-0.011191001,-0.024101004,-0.302293,-0.0499395,0.058903493,-0.111188,0.27819198,-0.0024989024,0.0064650923,-0.0032830015,0.068149455,11.33091,11.906789,10.64021
2M20031082+4358573,300.7951,43.9826,1,8.993,8.428,8.284,4543.243,2.6279128,0.074259,0.12404801,-0.02928999,0.12675071,-0.088294014,0.128718,0.153338,0.110943004,0.1493997,0.076464996,0.052027453,10.700165,11.333158,9.966964
2M20032129+4513187,300.8387,45.2219,1,10.715,10.164,10.018,4799.9287,3.1764872,-0.008056,0.04722202,-0.29878798,-0.07749051,0.12318799,-0.036392987,0.34601,-0.03159398,0.014103502,0.008845001,0.25765845,12.498313,13.156426,11.741263
